289,-2263.71,605.47,41.45,VEHICLE,0,0
290,-2263.10,600.01,40.10,VEHICLE,0,0
291,-2262.31,594.38,38.71,VEHICLE,0,0
292,-2261.16,588.57,37.27,VEHICLE,0,0
293,-2259.36,582.76,35.83,VEHICLE,0,0
294,-2257.07,577.61,35.00,VEHICLE,0,0
295,-2253.78,572.44,34.95,VEHICLE,0,0
296,-2249.83,567.97,35.00,VEHICLE,0,0
297,-2245.41,564.33,35.00,VEHICLE,0,0
298,-2240.60,561.51,35.00,VEHICLE,0,0
299,-2235.54,559.58,35.00,VEHICLE,0,0
300,-2230.42,558.54,35.00,VEHICLE,0,0
301,-2225.33,558.39,35.00,VEHICLE,0,0
302,-2220.23,559.14,35.00,VEHICLE,0,0
303,-2214.25,560.73,35.01,VEHICLE,0,0
304,-2207.94,562.58,35.01,VEHICLE,0,0
305,-2201.47,563.95,35.01,VEHICLE,0,0
306,-2194.84,564.62,35.01,VEHICLE,0,0
307,-2189.83,565.03,35.01,VEHICLE,0,0
308,-2184.75,565.32,35.01,VEHICLE,0,0
309,-2179.59,565.16,35.01,VEHICLE,0,0
310,-2174.57,564.88,35.01,VEHICLE,0,0
311,-2169.42,564.57,35.01,VEHICLE,0,0
312,-2164.25,564.26,35.01,VEHICLE,0,0
313,-2158.98,563.95,35.01,VEHICLE,0,0
314,-2153.85,563.66,35.01,VEHICLE,0,0
315,-2148.62,563.36,35.01,VEHICLE,0,0
316,-2143.41,563.24,35.01,VEHICLE,0,0
317,-2138.23,563.63,35.01,VEHICLE,0,0
318,-2133.03,564.22,35.01,VEHICLE,0,0
319,-2127.83,564.86,35.01,VEHICLE,0,0
320,-2122.62,565.49,35.01,VEHICLE,0,0
321,-2116.07,566.25,35.01,VEHICLE,0,0
322,-2110.85,566.86,35.01,VEHICLE,0,0
323,-2105.64,567.47,35.01,VEHICLE,0,0
324,-2100.39,568.00,35.01,VEHICLE,0,0
325,-2095.10,568.37,35.01,VEHICLE,0,0
326,-2088.50,568.79,35.01,VEHICLE,0,0
327,-2083.21,569.04,35.01,VEHICLE,0,0
328,-2077.92,568.77,35.01,VEHICLE,0,0
329,-2072.72,567.81,35.01,VEHICLE,0,0
330,-2067.59,566.51,35.01,VEHICLE,0,0
331,-2062.49,565.15,35.01,VEHICLE,0,0
332,-2057.40,563.84,35.01,VEHICLE,0,0
333,-2052.18,562.90,35.01,VEHICLE,0,0
334,-2046.94,562.62,35.01,VEHICLE,0,0
335,-2041.76,563.01,35.00,VEHICLE,0,0
336,-2036.54,563.67,35.01,VEHICLE,0,0
337,-2029.66,564.59,35.01,VEHICLE,0,0
