335,-2687.49,1394.79,55.10
336,-2687.46,1401.18,55.10
337,-2687.38,1407.61,55.10
338,-2687.29,1413.99,55.10
339,-2687.20,1420.50,55.10
340,-2687.10,1426.98,55.10
341,-2687.01,1433.50,55.10
342,-2686.91,1440.05,55.10
343,-2686.83,1446.05,55.10
344,-2686.72,1453.29,55.10
345,-2686.63,1459.81,55.10
346,-2686.54,1465.91,55.13
347,-2686.44,1472.52,55.74
348,-2686.35,1479.03,56.30
349,-2686.26,1485.53,56.79
350,-2686.16,1492.07,57.32
351,-2686.06,1499.06,57.84
352,-2686.00,1506.14,58.37
353,-2685.98,1512.55,58.83
354,-2685.96,1519.01,59.26
355,-2685.94,1525.43,59.73
356,-2685.92,1532.20,60.16
357,-2685.90,1538.76,60.59
358,-2685.88,1545.15,60.99
359,-2685.87,1551.54,61.37
360,-2685.85,1557.93,61.76
361,-2685.83,1564.22,62.11
362,-2685.81,1570.56,62.48
363,-2685.80,1576.36,62.78
364,-2685.78,1582.72,63.10
365,-2685.76,1589.11,63.44
366,-2685.75,1594.86,63.70
367,-2685.73,1601.22,64.02
368,-2685.72,1607.53,64.31
369,-2685.70,1613.86,64.58
370,-2685.69,1620.81,64.86
371,-2685.67,1626.62,65.08
372,-2685.65,1632.97,65.34
373,-2685.64,1639.37,65.55
374,-2685.62,1645.76,65.78
375,-2685.60,1652.72,66.00
376,-2685.59,1659.12,66.19
377,-2685.57,1665.57,66.39
378,-2685.56,1672.02,66.55
379,-2685.54,1678.50,66.73
380,-2685.52,1685.52,66.88
381,-2685.51,1692.08,67.03
382,-2685.49,1698.53,67.15
383,-2685.48,1705.08,67.26
384,-2685.46,1711.51,67.37
385,-2685.45,1717.52,67.44
386,-2685.43,1724.52,67.54
387,-2685.41,1730.72,67.60
388,-2685.40,1737.29,67.65
389,-2685.38,1744.53,67.71
390,-2685.37,1751.20,67.73
391,-2685.35,1757.88,67.77
392,-2685.34,1764.53,67.76
393,-2685.32,1771.22,67.77
394,-2685.31,1777.99,67.75
395,-2685.30,1784.77,67.71
