duong_di_1 = [[
-1803.3137,-284.1335,23.2953,175.7843,3770.90,VEHICLE,0,0
-1803.4479,-286.0526,23.6190,175.7792,3755.43,VEHICLE,0,0
-1803.5806,-287.9702,23.8710,175.7990,3745.71,VEHICLE,0,0
-1803.7015,-289.8981,24.0615,175.8201,3743.70,VEHICLE,0,0
-1803.8171,-291.8226,24.1824,175.8387,3735.99,VEHICLE,0,0
-1803.9304,-293.7364,24.2883,175.8343,3741.41,VEHICLE,0,0
-1804.0505,-295.6682,24.4209,175.8195,3756.31,VEHICLE,0,0
-1804.1792,-297.6010,24.5645,175.8142,3771.22,VEHICLE,0,0
-1804.3160,-299.5376,24.7102,175.8157,3786.07,VEHICLE,0,0
-1804.4591,-301.4814,24.8562,175.8216,3800.88,VEHICLE,0,0
-1804.6072,-303.4353,25.0028,175.8292,3815.65,VEHICLE,0,0
-1804.7568,-305.3957,25.1455,175.8365,3830.62,VEHICLE,0,0
-1804.9083,-307.3853,25.2214,175.8374,3850.93,VEHICLE,0,0
-1805.0598,-309.3874,25.2061,175.8454,3883.03,VEHICLE,0,0
-1805.2094,-311.3940,25.0888,175.8646,3897.86,VEHICLE,0,0
-1805.3538,-313.3882,24.9364,175.9165,3908.69,VEHICLE,0,0
-1805.4932,-315.4067,24.8103,175.9208,3949.85,VEHICLE,0,0
-1805.5930,-317.4538,24.7114,176.7132,3984.51,VEHICLE,0,0
-1805.5997,-319.5076,24.6180,178.8072,4011.52,VEHICLE,0,0
-1805.5259,-321.5803,24.5224,181.0530,4065.67,VEHICLE,0,0
-1805.4365,-323.6821,24.4214,181.9967,4118.84,VEHICLE,0,0
-1805.3459,-325.8161,24.2937,182.3757,4171.34,VEHICLE,0,0
-1805.2556,-327.9739,24.0836,182.4973,4221.63,VEHICLE,0,0
-1805.1848,-330.1560,23.7913,182.4378,4271.26,VEHICLE,0,0
-1805.1577,-332.3474,23.4447,181.6745,4313.84,VEHICLE,0,0
-1805.2036,-334.5613,23.0982,179.9624,4384.15,VEHICLE,0,0
-1805.2740,-336.8277,22.7671,178.9353,4465.99,VEHICLE,0,0
-1805.3461,-339.1336,22.4386,178.5605,4545.56,VEHICLE,0,0
-1805.4292,-341.4789,22.1051,178.1959,4620.79,VEHICLE,0,0
-1805.5886,-343.8575,21.7658,176.6135,4676.81,VEHICLE,0,0
-1805.8577,-346.2513,21.4272,174.1538,4727.84,VEHICLE,0,0
-1806.2029,-348.6527,21.1049,172.2233,4797.05,VEHICLE,0,0
-1806.5759,-351.0966,20.7917,171.4854,4860.59,VEHICLE,0,0
-1806.9923,-353.5691,20.4848,170.6775,4915.44,VEHICLE,0,0
-1807.5085,-356.0413,20.1763,168.7600,4961.62,VEHICLE,0,0
-1808.1178,-358.5254,19.8638,166.7804,5024.34,VEHICLE,0,0
-1808.7612,-361.0429,19.5462,165.9654,5086.10,VEHICLE,0,0
-1809.4204,-363.5811,19.2260,165.6724,5146.36,VEHICLE,0,0
-1810.1146,-366.1339,18.9098,165.0703,5195.97,VEHICLE,0,0
-1810.8865,-368.7014,18.6448,163.7311,5244.78,VEHICLE,0,0
-1811.6814,-371.2840,18.4276,163.1712,5289.87,VEHICLE,0,0
-1812.4890,-373.8938,18.2364,162.9801,5333.42,VEHICLE,0,0
-1813.2990,-376.5306,18.0529,162.9061,5377.79,VEHICLE,0,0
-1814.1044,-379.1933,17.8724,162.8687,5421.92,VEHICLE,0,0
-1814.8877,-381.8705,17.6754,163.1604,5462.37,VEHICLE,0,0
-1815.5944,-384.5956,17.4598,164.7325,5498.70,VEHICLE,0,0
-1816.2522,-387.3591,17.2432,166.0313,5542.99,VEHICLE,0,0
-1816.9032,-390.1517,17.0368,166.5390,5583.42,VEHICLE,0,0
-1817.4889,-392.9760,16.8484,168.0210,5613.05,VEHICLE,0,0
-1817.9495,-395.8356,16.6631,170.6041,5649.52,VEHICLE,0,0
-1818.3597,-398.7271,16.4613,171.8423,5691.26,VEHICLE,0,0
-1818.7496,-401.6376,16.2572,172.2998,5730.86,VEHICLE,0,0
-1819.1555,-404.5648,16.0527,172.0014,5765.08,VEHICLE,0,0
-1819.6483,-407.4901,15.8665,170.4196,5783.95,VEHICLE,0,0
-1820.2721,-410.3945,15.7137,167.9291,5798.11,VEHICLE,0,0
-1821.0313,-413.2999,15.5921,165.4455,5829.25,VEHICLE,0,0
-1821.8478,-416.1929,15.4902,164.2952,5857.88,VEHICLE,0,0
-1822.7137,-419.0981,15.4011,163.8654,5886.68,VEHICLE,0,0
-1823.5850,-422.0114,15.2991,164.0408,5908.44,VEHICLE,0,0
-1824.3785,-424.9610,15.1797,165.5955,5925.17,VEHICLE,0,0
-1825.0795,-427.9436,15.0938,167.3292,5943.31,VEHICLE,0,0
-1825.7375,-430.9426,15.0655,168.0582,5960.10,VEHICLE,0,0
-1826.3715,-433.9608,15.0812,168.3186,5975.87,VEHICLE,0,0
-1826.9896,-436.9901,15.0949,168.4097,5991.42,VEHICLE,0,0
-1827.5961,-440.0147,15.1002,168.4365,6006.86,VEHICLE,0,0
-1828.2003,-443.0486,15.1014,168.4400,6022.19,VEHICLE,0,0
-1828.8125,-446.1172,15.1014,168.4365,6037.53,VEHICLE,0,0
-1829.4261,-449.1772,15.1013,168.4327,6052.69,VEHICLE,0,0
-1830.0464,-452.2438,15.1012,168.4306,6067.74,VEHICLE,0,0
-1830.6230,-455.3205,15.1011,169.2921,6075.59,VEHICLE,0,0
-1831.0983,-458.4163,15.1011,171.1952,6080.83,VEHICLE,0,0
-1831.4884,-461.5303,15.1010,172.8298,6097.71,VEHICLE,0,0
-1831.8302,-464.6589,15.1007,173.7999,6109.54,VEHICLE,0,0
-1832.0649,-467.7975,15.1005,175.6128,6114.34,VEHICLE,0,0
-1832.1914,-470.9398,15.1002,177.5074,6129.66,VEHICLE,0,0
